seed,repetition,opponent,eleanor_avg
5,17,Grofman,3.01
5,17,Shubik,3.01
5,17,Stein & Rapoport: 0.05,2.975
5,17,GRIM,3.01
5,17,Davis: 10,3.01
5,17,Graaskamp: 0.05,3.535
5,17,Downing,1.125
5,17,"Feld: 1.0, 0.5, 200",1.875
5,17,Joss: 0.9,2.34
5,17,Tullock,1.38
5,17,Anonymous,2.855
5,17,Random: 0.5,3.04
5,18,Cu,3.01
5,18,Du,0.975
5,18,Tit For Tat,3.01
5,18,spiteful,3.01
5,18,soft_majo,3.01
5,18,hard_majo,2.99
5,18,per_cd,2.685
5,18,per_ccd,3.29
5,18,per_ddc,2.29
5,18,mistrust,2.99
5,18,WSLS,3.01
5,18,TFTT,3.01
5,18,hard_tft,3.01
5,18,slow_tft,3.01
5,18,GrdTFT,3.01
5,18,prober,3.005
5,18,mem2,3.01
5,18,grok:grok-3-mini,3.01
5,18,Tideman & Chieruzzi,2.975
5,18,Nydegger,3.01
5,18,Grofman,3.01
5,18,Shubik,3.01
5,18,Stein & Rapoport: 0.05,2.975
5,18,GRIM,3.01
5,18,Davis: 10,3.01
5,18,Graaskamp: 0.05,3.36
5,18,Downing,1.125
5,18,"Feld: 1.0, 0.5, 200",1.665
5,18,Joss: 0.9,1.315
5,18,Tullock,1.48
5,18,Anonymous,2.565
5,18,Random: 0.5,2.825
5,19,Cu,3.01
5,19,Du,0.975
5,19,Tit For Tat,3.01
5,19,spiteful,3.01
5,19,soft_majo,3.01
5,19,hard_majo,2.99
5,19,per_cd,2.685
5,19,per_ccd,3.29
5,19,per_ddc,2.29
5,19,mistrust,2.99
5,19,WSLS,3.01
5,19,TFTT,3.01
5,19,hard_tft,3.01
5,19,slow_tft,3.01
5,19,GrdTFT,3.01
5,19,prober,3.005
5,19,mem2,3.01
5,19,grok:grok-3-mini,3.01
5,19,Tideman & Chieruzzi,2.975
5,19,Nydegger,3.01
5,19,Grofman,3.01
5,19,Shubik,3.01
5,19,Stein & Rapoport: 0.05,2.975
5,19,GRIM,3.01
5,19,Davis: 10,3.01
5,19,Graaskamp: 0.05,3.505
5,19,Downing,1.125
5,19,"Feld: 1.0, 0.5, 200",1.615
5,19,Joss: 0.9,2.45
5,19,Tullock,1.385
5,19,Anonymous,2.715
5,19,Random: 0.5,2.92
6,0,Cu,3.01
6,0,Du,0.975
6,0,Tit For Tat,3.01
6,0,spiteful,3.01
6,0,soft_majo,3.01
6,0,hard_majo,2.99
6,0,per_cd,2.685
6,0,per_ccd,3.29
6,0,per_ddc,2.29
6,0,mistrust,2.99
6,0,WSLS,3.01
6,0,TFTT,3.01
6,0,hard_tft,3.01
6,0,slow_tft,3.01
6,0,GrdTFT,3.01
6,0,prober,3.005
6,0,mem2,3.01
6,0,grok:grok-3-mini,3.01
6,0,Tideman & Chieruzzi,2.975
6,0,Nydegger,3.01
6,0,Grofman,3.01
6,0,Shubik,3.01
6,0,Stein & Rapoport: 0.05,2.975
6,0,GRIM,3.01
6,0,Davis: 10,3.01
6,0,Graaskamp: 0.05,3.41
6,0,Downing,1.125
6,0,"Feld: 1.0, 0.5, 200",1.665
6,0,Joss: 0.9,2.53
6,0,Tullock,1.345
6,0,Anonymous,2.63
6,0,Random: 0.5,2.895
6,1,Cu,3.01
6,1,Du,0.975
6,1,Tit For Tat,3.01
6,1,spiteful,3.01
6,1,soft_majo,3.01
6,1,hard_majo,2.99
6,1,per_cd,2.685
6,1,per_ccd,3.29
6,1,per_ddc,2.29
6,1,mistrust,2.99
6,1,WSLS,3.01
6,1,TFTT,3.01
6,1,hard_tft,3.01
6,1,slow_tft,3.01
6,1,GrdTFT,3.01
6,1,prober,3.005
6,1,mem2,3.01
6,1,grok:grok-3-mini,3.01
6,1,Tideman & Chieruzzi,2.975
6,1,Nydegger,3.01
6,1,Grofman,3.01
6,1,Shubik,3.01
6,1,Stein & Rapoport: 0.05,2.975
6,1,GRIM,3.01
6,1,Davis: 10,3.01
6,1,Graaskamp: 0.05,3.545
6,1,Downing,1.125
6,1,"Feld: 1.0, 0.5, 200",1.9
6,1,Joss: 0.9,1.865
6,1,Tullock,1.28
6,1,Anonymous,2.725
6,1,Random: 0.5,2.65
6,2,Cu,3.01
6,2,Du,0.975
6,2,Tit For Tat,3.01
6,2,spiteful,3.01
6,2,soft_majo,3.01
6,2,hard_majo,2.99
6,2,per_cd,2.685
6,2,per_ccd,3.29
6,2,per_ddc,2.29
6,2,mistrust,2.99
6,2,WSLS,3.01
6,2,TFTT,3.01
6,2,hard_tft,3.01
6,2,slow_tft,3.01
6,2,GrdTFT,3.01
6,2,prober,3.005
6,2,mem2,3.01
6,2,grok:grok-3-mini,3.01
6,2,Tideman & Chieruzzi,2.975
6,2,Nydegger,3.01
6,2,Grofman,3.01
6,2,Shubik,3.01
6,2,Stein & Rapoport: 0.05,2.975
6,2,GRIM,3.01
6,2,Davis: 10,3.01
6,2,Graaskamp: 0.05,3.44
6,2,Downing,1.125
6,2,"Feld: 1.0, 0.5, 200",1.705
6,2,Joss: 0.9,2.185
6,2,Tullock,1.51
6,2,Anonymous,2.885
6,2,Random: 0.5,2.81
6,3,Cu,3.01
6,3,Du,0.975
6,3,Tit For Tat,3.01
6,3,spiteful,3.01
6,3,soft_majo,3.01
6,3,hard_majo,2.99
6,3,per_cd,2.685
6,3,per_ccd,3.29
6,3,per_ddc,2.29
6,3,mistrust,2.99
6,3,WSLS,3.01
6,3,TFTT,3.01
6,3,hard_tft,3.01
6,3,slow_tft,3.01
6,3,GrdTFT,3.01
6,3,prober,3.005
6,3,mem2,3.01
6,3,grok:grok-3-mini,3.01
6,3,Tideman & Chieruzzi,2.975
6,3,Nydegger,3.01
6,3,Grofman,3.01
6,3,Shubik,3.01
6,3,Stein & Rapoport: 0.05,2.975
6,3,GRIM,3.01
6,3,Davis: 10,3.01
6,3,Graaskamp: 0.05,3.29
6,3,Downing,1.125
6,3,"Feld: 1.0, 0.5, 200",1.935
6,3,Joss: 0.9,2.16
6,3,Tullock,1.575
6,3,Anonymous,2.61
6,3,Random: 0.5,3.0
6,4,Cu,3.01
6,4,Du,0.975
6,4,Tit For Tat,3.01
6,4,spiteful,3.01
6,4,soft_majo,3.01
6,4,hard_majo,2.99
6,4,per_cd,2.685
6,4,per_ccd,3.29
6,4,per_ddc,2.29
6,4,mistrust,2.99
6,4,WSLS,3.01
6,4,TFTT,3.01
6,4,hard_tft,3.01
6,4,slow_tft,3.01
6,4,GrdTFT,3.01
6,4,prober,3.005
6,4,mem2,3.01
6,4,grok:grok-3-mini,3.01
6,4,Tideman & Chieruzzi,2.975
6,4,Nydegger,3.01
6,4,Grofman,3.01
6,4,Shubik,3.01
6,4,Stein & Rapoport: 0.05,2.975
6,4,GRIM,3.01
6,4,Davis: 10,3.01
6,4,Graaskamp: 0.05,3.415
6,4,Downing,1.125
6,4,"Feld: 1.0, 0.5, 200",2.045
6,4,Joss: 0.9,2.525
6,4,Tullock,1.305
6,4,Anonymous,2.965
6,4,Random: 0.5,2.985
6,5,Cu,3.01
6,5,Du,0.975
6,5,Tit For Tat,3.01
6,5,spiteful,3.01
6,5,soft_majo,3.01
6,5,hard_majo,2.99
6,5,per_cd,2.685
6,5,per_ccd,3.29
6,5,per_ddc,2.29
6,5,mistrust,2.99
6,5,WSLS,3.01
6,5,TFTT,3.01
6,5,hard_tft,3.01
6,5,slow_tft,3.01
6,5,GrdTFT,3.01
6,5,prober,3.005
6,5,mem2,3.01
6,5,grok:grok-3-mini,3.01
6,5,Tideman & Chieruzzi,2.975
6,5,Nydegger,3.01
6,5,Grofman,3.01
6,5,Shubik,3.01
6,5,Stein & Rapoport: 0.05,2.975
6,5,GRIM,3.01
6,5,Davis: 10,3.01
6,5,Graaskamp: 0.05,3.535
6,5,Downing,1.125
6,5,"Feld: 1.0, 0.5, 200",1.655
6,5,Joss: 0.9,2.345
6,5,Tullock,1.49
6,5,Anonymous,2.6
6,5,Random: 0.5,3.09
6,6,Cu,3.01
6,6,Du,0.975
6,6,Tit For Tat,3.01
6,6,spiteful,3.01
6,6,soft_majo,3.01
6,6,hard_majo,2.99
6,6,per_cd,2.685
6,6,per_ccd,3.29
6,6,per_ddc,2.29
6,6,mistrust,2.99
6,6,WSLS,3.01
6,6,TFTT,3.01
6,6,hard_tft,3.01
6,6,slow_tft,3.01
6,6,GrdTFT,3.01
6,6,prober,3.005
6,6,mem2,3.01
6,6,grok:grok-3-mini,3.01
6,6,Tideman & Chieruzzi,2.975
6,6,Nydegger,3.01
6,6,Grofman,3.01
6,6,Shubik,3.01
6,6,Stein & Rapoport: 0.05,2.975
6,6,GRIM,3.01
6,6,Davis: 10,3.01
6,6,Graaskamp: 0.05,3.385
6,6,Downing,1.125
6,6,"Feld: 1.0, 0.5, 200",1.795
6,6,Joss: 0.9,1.09
6,6,Tullock,1.235
6,6,Anonymous,2.49
6,6,Random: 0.5,3.025
6,7,Cu,3.01
6,7,Du,0.975
6,7,Tit For Tat,3.01
6,7,spiteful,3.01
6,7,soft_majo,3.01
6,7,hard_majo,2.99
6,7,per_cd,2.685
6,7,per_ccd,3.29
6,7,per_ddc,2.29
6,7,mistrust,2.99
6,7,WSLS,3.01
6,7,TFTT,3.01
6,7,hard_tft,3.01
6,7,slow_tft,3.01
6,7,GrdTFT,3.01
6,7,prober,3.005
6,7,mem2,3.01
6,7,grok:grok-3-mini,3.01
6,7,Tideman & Chieruzzi,2.975
6,7,Nydegger,3.01
6,7,Grofman,3.01
6,7,Shubik,3.01
6,7,Stein & Rapoport: 0.05,2.975
6,7,GRIM,3.01
6,7,Davis: 10,3.01
6,7,Graaskamp: 0.05,3.395
6,7,Downing,1.125
6,7,"Feld: 1.0, 0.5, 200",1.845
6,7,Joss: 0.9,2.185
6,7,Tullock,1.385
6,7,Anonymous,2.895
6,7,Random: 0.5,3.21
6,8,Cu,3.01
6,8,Du,0.975
6,8,Tit For Tat,3.01
6,8,spiteful,3.01
6,8,soft_majo,3.01
6,8,hard_majo,2.99
6,8,per_cd,2.685
6,8,per_ccd,3.29
6,8,per_ddc,2.29
6,8,mistrust,2.99
6,8,WSLS,3.01
6,8,TFTT,3.01
6,8,hard_tft,3.01
6,8,slow_tft,3.01
6,8,GrdTFT,3.01
6,8,prober,3.005
6,8,mem2,3.01
6,8,grok:grok-3-mini,3.01
6,8,Tideman & Chieruzzi,2.975
6,8,Nydegger,3.01
6,8,Grofman,3.01
6,8,Shubik,3.01
6,8,Stein & Rapoport: 0.05,2.975
6,8,GRIM,3.01
6,8,Davis: 10,3.01
6,8,Graaskamp: 0.05,3.56
6,8,Downing,1.125
6,8,"Feld: 1.0, 0.5, 200",1.825
6,8,Joss: 0.9,2.07
6,8,Tullock,1.435
6,8,Anonymous,2.945
6,8,Random: 0.5,3.21
6,9,Cu,3.01
6,9,Du,0.975
6,9,Tit For Tat,3.01
6,9,spiteful,3.01
6,9,soft_majo,3.01
6,9,hard_majo,2.99
6,9,per_cd,2.685
6,9,per_ccd,3.29
6,9,per_ddc,2.29
6,9,mistrust,2.99
6,9,WSLS,3.01
6,9,TFTT,3.01
6,9,hard_tft,3.01
6,9,slow_tft,3.01
6,9,GrdTFT,3.01
6,9,prober,3.005
6,9,mem2,3.01
6,9,grok:grok-3-mini,3.01
6,9,Tideman & Chieruzzi,2.975
6,9,Nydegger,3.01
6,9,Grofman,3.01
6,9,Shubik,3.01
6,9,Stein & Rapoport: 0.05,2.975
6,9,GRIM,3.01
6,9,Davis: 10,3.01
6,9,Graaskamp: 0.05,3.525
6,9,Downing,1.125
6,9,"Feld: 1.0, 0.5, 200",1.715
6,9,Joss: 0.9,2.55
6,9,Tullock,1.575
6,9,Anonymous,2.73
6,9,Random: 0.5,2.73
6,10,Cu,3.01
6,10,Du,0.975
6,10,Tit For Tat,3.01
6,10,spiteful,3.01
6,10,soft_majo,3.01
6,10,hard_majo,2.99
6,10,per_cd,2.685
6,10,per_ccd,3.29
6,10,per_ddc,2.29
6,10,mistrust,2.99
6,10,WSLS,3.01
6,10,TFTT,3.01
6,10,hard_tft,3.01
6,10,slow_tft,3.01
6,10,GrdTFT,3.01
6,10,prober,3.005
6,10,mem2,3.01
6,10,grok:grok-3-mini,3.01
6,10,Tideman & Chieruzzi,2.975
6,10,Nydegger,3.01
6,10,Grofman,3.01
6,10,Shubik,3.01
6,10,Stein & Rapoport: 0.05,2.975
6,10,GRIM,3.01
6,10,Davis: 10,3.01
6,10,Graaskamp: 0.05,3.31
6,10,Downing,1.125
6,10,"Feld: 1.0, 0.5, 200",1.675
6,10,Joss: 0.9,2.305
6,10,Tullock,1.515
6,10,Anonymous,3.01
6,10,Random: 0.5,2.79
6,11,Cu,3.01
6,11,Du,0.975
6,11,Tit For Tat,3.01
6,11,spiteful,3.01
6,11,soft_majo,3.01
6,11,hard_majo,2.99
6,11,per_cd,2.685
6,11,per_ccd,3.29
6,11,per_ddc,2.29
6,11,mistrust,2.99
6,11,WSLS,3.01
6,11,TFTT,3.01
6,11,hard_tft,3.01
6,11,slow_tft,3.01
6,11,GrdTFT,3.01
6,11,prober,3.005
6,11,mem2,3.01
6,11,grok:grok-3-mini,3.01
6,11,Tideman & Chieruzzi,2.975
6,11,Nydegger,3.01
6,11,Grofman,3.01
6,11,Shubik,3.01
6,11,Stein & Rapoport: 0.05,2.975
6,11,GRIM,3.01
6,11,Davis: 10,3.01
6,11,Graaskamp: 0.05,3.335
6,11,Downing,1.125
6,11,"Feld: 1.0, 0.5, 200",1.825
6,11,Joss: 0.9,2.175
6,11,Tullock,1.275
6,11,Anonymous,2.885
6,11,Random: 0.5,2.945
6,12,Cu,3.01
6,12,Du,0.975
6,12,Tit For Tat,3.01
6,12,spiteful,3.01
6,12,soft_majo,3.01
6,12,hard_majo,2.99
6,12,per_cd,2.685
6,12,per_ccd,3.29
6,12,per_ddc,2.29
6,12,mistrust,2.99
6,12,WSLS,3.01
6,12,TFTT,3.01
6,12,hard_tft,3.01
6,12,slow_tft,3.01
6,12,GrdTFT,3.01
6,12,prober,3.005
6,12,mem2,3.01
6,12,grok:grok-3-mini,3.01
6,12,Tideman & Chieruzzi,2.975
6,12,Nydegger,3.01
6,12,Grofman,3.01
6,12,Shubik,3.01
6,12,Stein & Rapoport: 0.05,2.975
6,12,GRIM,3.01
6,12,Davis: 10,3.01
6,12,Graaskamp: 0.05,3.29
6,12,Downing,1.125
6,12,"Feld: 1.0, 0.5, 200",1.705
6,12,Joss: 0.9,2.36
6,12,Tullock,1.37
6,12,Anonymous,2.765
6,12,Random: 0.5,2.945
6,13,Cu,3.01
6,13,Du,0.975
6,13,Tit For Tat,3.01
6,13,spiteful,3.01
6,13,soft_majo,3.01
6,13,hard_majo,2.99
6,13,per_cd,2.685
6,13,per_ccd,3.29
6,13,per_ddc,2.29
6,13,mistrust,2.99
6,13,WSLS,3.01
6,13,TFTT,3.01
6,13,hard_tft,3.01
6,13,slow_tft,3.01
6,13,GrdTFT,3.01
6,13,prober,3.005
6,13,mem2,3.01
6,13,grok:grok-3-mini,3.01
6,13,Tideman & Chieruzzi,2.975
6,13,Nydegger,3.01
6,13,Grofman,3.01
6,13,Shubik,3.01
6,13,Stein & Rapoport: 0.05,2.975
6,13,GRIM,3.01
6,13,Davis: 10,3.01
6,13,Graaskamp: 0.05,3.515
6,13,Downing,1.125
6,13,"Feld: 1.0, 0.5, 200",2.045
6,13,Joss: 0.9,2.24
6,13,Tullock,1.395
6,13,Anonymous,2.61
6,13,Random: 0.5,3.115
6,14,Cu,3.01
6,14,Du,0.975
6,14,Tit For Tat,3.01
6,14,spiteful,3.01
6,14,soft_majo,3.01
6,14,hard_majo,2.99
6,14,per_cd,2.685
6,14,per_ccd,3.29
6,14,per_ddc,2.29
6,14,mistrust,2.99
6,14,WSLS,3.01
6,14,TFTT,3.01
6,14,hard_tft,3.01
6,14,slow_tft,3.01
6,14,GrdTFT,3.01
6,14,prober,3.005
6,14,mem2,3.01
6,14,grok:grok-3-mini,3.01
6,14,Tideman & Chieruzzi,2.975
6,14,Nydegger,3.01
6,14,Grofman,3.01
6,14,Shubik,3.01
6,14,Stein & Rapoport: 0.05,2.975
6,14,GRIM,3.01
6,14,Davis: 10,3.01
6,14,Graaskamp: 0.05,3.465
6,14,Downing,1.125
6,14,"Feld: 1.0, 0.5, 200",1.585
6,14,Joss: 0.9,2.18
6,14,Tullock,1.38
6,14,Anonymous,3.075
6,14,Random: 0.5,2.67
6,15,Cu,3.01
6,15,Du,0.975
6,15,Tit For Tat,3.01
6,15,spiteful,3.01
6,15,soft_majo,3.01
6,15,hard_majo,2.99
6,15,per_cd,2.685
6,15,per_ccd,3.29
6,15,per_ddc,2.29
6,15,mistrust,2.99
6,15,WSLS,3.01
6,15,TFTT,3.01
6,15,hard_tft,3.01
6,15,slow_tft,3.01
6,15,GrdTFT,3.01
6,15,prober,3.005
6,15,mem2,3.01
6,15,grok:grok-3-mini,3.01
6,15,Tideman & Chieruzzi,2.975
6,15,Nydegger,3.01
6,15,Grofman,3.01
6,15,Shubik,3.01
6,15,Stein & Rapoport: 0.05,2.975
6,15,GRIM,3.01
6,15,Davis: 10,3.01
6,15,Graaskamp: 0.05,3.43
6,15,Downing,1.125
6,15,"Feld: 1.0, 0.5, 200",1.645
6,15,Joss: 0.9,2.175
6,15,Tullock,1.32
6,15,Anonymous,3.165
6,15,Random: 0.5,3.06
6,16,Cu,3.01
6,16,Du,0.975
6,16,Tit For Tat,3.01
6,16,spiteful,3.01
6,16,soft_majo,3.01
6,16,hard_majo,2.99
6,16,per_cd,2.685
6,16,per_ccd,3.29
6,16,per_ddc,2.29
6,16,mistrust,2.99
6,16,WSLS,3.01
6,16,TFTT,3.01
6,16,hard_tft,3.01
6,16,slow_tft,3.01
6,16,GrdTFT,3.01
6,16,prober,3.005
6,16,mem2,3.01
6,16,grok:grok-3-mini,3.01
6,16,Tideman & Chieruzzi,2.975
6,16,Nydegger,3.01
6,16,Grofman,3.01
6,16,Shubik,3.01
6,16,Stein & Rapoport: 0.05,2.975
6,16,GRIM,3.01
6,16,Davis: 10,3.01
6,16,Graaskamp: 0.05,3.41
6,16,Downing,1.125
6,16,"Feld: 1.0, 0.5, 200",1.615
6,16,Joss: 0.9,2.55
6,16,Tullock,1.72
6,16,Anonymous,2.95
6,16,Random: 0.5,2.975
6,17,Cu,3.01
6,17,Du,0.975
6,17,Tit For Tat,3.01
6,17,spiteful,3.01
6,17,soft_majo,3.01
6,17,hard_majo,2.99
6,17,per_cd,2.685
6,17,per_ccd,3.29
6,17,per_ddc,2.29
6,17,mistrust,2.99
6,17,WSLS,3.01
6,17,TFTT,3.01
6,17,hard_tft,3.01
6,17,slow_tft,3.01
6,17,GrdTFT,3.01
6,17,prober,3.005
6,17,mem2,3.01
6,17,grok:grok-3-mini,3.01
6,17,Tideman & Chieruzzi,2.975
6,17,Nydegger,3.01
6,17,Grofman,3.01
6,17,Shubik,3.01
6,17,Stein & Rapoport: 0.05,2.975
6,17,GRIM,3.01
6,17,Davis: 10,3.01
6,17,Graaskamp: 0.05,3.345
6,17,Downing,1.125
6,17,"Feld: 1.0, 0.5, 200",1.77
6,17,Joss: 0.9,1.065
6,17,Tullock,1.35
6,17,Anonymous,2.72
6,17,Random: 0.5,2.97
6,18,Cu,3.01
6,18,Du,0.975
6,18,Tit For Tat,3.01
6,18,spiteful,3.01
6,18,soft_majo,3.01
6,18,hard_majo,2.99
6,18,per_cd,2.685
6,18,per_ccd,3.29
6,18,per_ddc,2.29
6,18,mistrust,2.99
6,18,WSLS,3.01
6,18,TFTT,3.01
6,18,hard_tft,3.01
6,18,slow_tft,3.01
6,18,GrdTFT,3.01
6,18,prober,3.005
6,18,mem2,3.01
6,18,grok:grok-3-mini,3.01
6,18,Tideman & Chieruzzi,2.975
6,18,Nydegger,3.01
6,18,Grofman,3.01
6,18,Shubik,3.01
6,18,Stein & Rapoport: 0.05,2.975
6,18,GRIM,3.01
6,18,Davis: 10,3.01
6,18,Graaskamp: 0.05,3.39
6,18,Downing,1.125
6,18,"Feld: 1.0, 0.5, 200",1.865
6,18,Joss: 0.9,2.235
6,18,Tullock,1.535
6,18,Anonymous,2.905
6,18,Random: 0.5,2.765
6,19,Cu,3.01
6,19,Du,0.975
6,19,Tit For Tat,3.01
6,19,spiteful,3.01
6,19,soft_majo,3.01
6,19,hard_majo,2.99
6,19,per_cd,2.685
6,19,per_ccd,3.29
6,19,per_ddc,2.29
6,19,mistrust,2.99
6,19,WSLS,3.01
6,19,TFTT,3.01
6,19,hard_tft,3.01
6,19,slow_tft,3.01
6,19,GrdTFT,3.01
6,19,prober,3.005
6,19,mem2,3.01
6,19,grok:grok-3-mini,3.01
6,19,Tideman & Chieruzzi,2.975
6,19,Nydegger,3.01
6,19,Grofman,3.01
6,19,Shubik,3.01
6,19,Stein & Rapoport: 0.05,2.975
6,19,GRIM,3.01
6,19,Davis: 10,3.01
6,19,Graaskamp: 0.05,3.38
6,19,Downing,1.125
6,19,"Feld: 1.0, 0.5, 200",1.695
6,19,Joss: 0.9,1.875
6,19,Tullock,1.32
6,19,Anonymous,2.99
6,19,Random: 0.5,2.685
7,0,Cu,3.01
7,0,Du,0.975
7,0,Tit For Tat,3.01
7,0,spiteful,3.01
7,0,soft_majo,3.01
7,0,hard_majo,2.99
7,0,per_cd,2.685
7,0,per_ccd,3.29
7,0,per_ddc,2.29
7,0,mistrust,2.99
7,0,WSLS,3.01
7,0,TFTT,3.01
7,0,hard_tft,3.01
7,0,slow_tft,3.01
7,0,GrdTFT,3.01
7,0,prober,3.005
7,0,mem2,3.01
7,0,grok:grok-3-mini,3.01
7,0,Tideman & Chieruzzi,2.975
7,0,Nydegger,3.01
7,0,Grofman,3.01
7,0,Shubik,3.01
7,0,Stein & Rapoport: 0.05,2.975
7,0,GRIM,3.01
7,0,Davis: 10,3.01
7,0,Graaskamp: 0.05,3.52
7,0,Downing,1.125
7,0,"Feld: 1.0, 0.5, 200",1.9
7,0,Joss: 0.9,1.2
7,0,Tullock,1.47
7,0,Anonymous,2.76
7,0,Random: 0.5,2.96
7,1,Cu,3.01
7,1,Du,0.975
7,1,Tit For Tat,3.01
7,1,spiteful,3.01
7,1,soft_majo,3.01
7,1,hard_majo,2.99
7,1,per_cd,2.685
7,1,per_ccd,3.29
7,1,per_ddc,2.29
7,1,mistrust,2.99
7,1,WSLS,3.01
7,1,TFTT,3.01
7,1,hard_tft,3.01
7,1,slow_tft,3.01
7,1,GrdTFT,3.01
7,1,prober,3.005
7,1,mem2,3.01
7,1,grok:grok-3-mini,3.01
7,1,Tideman & Chieruzzi,2.975
7,1,Nydegger,3.01
7,1,Grofman,3.01
7,1,Shubik,3.01
7,1,Stein & Rapoport: 0.05,2.975
7,1,GRIM,3.01
7,1,Davis: 10,3.01
7,1,Graaskamp: 0.05,3.305
7,1,Downing,1.125
7,1,"Feld: 1.0, 0.5, 200",2.055
7,1,Joss: 0.9,1.875
7,1,Tullock,1.385
7,1,Anonymous,2.67
7,1,Random: 0.5,3.065
7,2,Cu,3.01
7,2,Du,0.975
7,2,Tit For Tat,3.01
7,2,spiteful,3.01
7,2,soft_majo,3.01
7,2,hard_majo,2.99
7,2,per_cd,2.685
7,2,per_ccd,3.29
7,2,per_ddc,2.29
7,2,mistrust,2.99
7,2,WSLS,3.01
7,2,TFTT,3.01
7,2,hard_tft,3.01
7,2,slow_tft,3.01
7,2,GrdTFT,3.01
7,2,prober,3.005
7,2,mem2,3.01
7,2,grok:grok-3-mini,3.01
7,2,Tideman & Chieruzzi,2.975
7,2,Nydegger,3.01
7,2,Grofman,3.01
7,2,Shubik,3.01
7,2,Stein & Rapoport: 0.05,2.975
7,2,GRIM,3.01
7,2,Davis: 10,3.01
7,2,Graaskamp: 0.05,3.52
7,2,Downing,1.125
7,2,"Feld: 1.0, 0.5, 200",1.855
7,2,Joss: 0.9,1.05
7,2,Tullock,1.385
7,2,Anonymous,2.75
7,2,Random: 0.5,2.995
7,3,Cu,3.01
7,3,Du,0.975
7,3,Tit For Tat,3.01
7,3,spiteful,3.01
7,3,soft_majo,3.01
7,3,hard_majo,2.99
7,3,per_cd,2.685
7,3,per_ccd,3.29
7,3,per_ddc,2.29
7,3,mistrust,2.99
7,3,WSLS,3.01
7,3,TFTT,3.01
7,3,hard_tft,3.01
7,3,slow_tft,3.01
7,3,GrdTFT,3.01
7,3,prober,3.005
7,3,mem2,3.01
7,3,grok:grok-3-mini,3.01
7,3,Tideman & Chieruzzi,2.975
7,3,Nydegger,3.01
7,3,Grofman,3.01
7,3,Shubik,3.01
7,3,Stein & Rapoport: 0.05,2.975
7,3,GRIM,3.01
7,3,Davis: 10,3.01
7,3,Graaskamp: 0.05,3.515
7,3,Downing,1.125
7,3,"Feld: 1.0, 0.5, 200",1.745
7,3,Joss: 0.9,2.2
7,3,Tullock,1.37
7,3,Anonymous,2.6
7,3,Random: 0.5,2.885
7,4,Cu,3.01
7,4,Du,0.975
7,4,Tit For Tat,3.01
7,4,spiteful,3.01
7,4,soft_majo,3.01
7,4,hard_majo,2.99
7,4,per_cd,2.685
7,4,per_ccd,3.29
7,4,per_ddc,2.29
7,4,mistrust,2.99
7,4,WSLS,3.01
7,4,TFTT,3.01
7,4,hard_tft,3.01
7,4,slow_tft,3.01
7,4,GrdTFT,3.01
7,4,prober,3.005
7,4,mem2,3.01
7,4,grok:grok-3-mini,3.01
7,4,Tideman & Chieruzzi,2.975
7,4,Nydegger,3.01
7,4,Grofman,3.01
7,4,Shubik,3.01
7,4,Stein & Rapoport: 0.05,2.975
7,4,GRIM,3.01
7,4,Davis: 10,3.01
7,4,Graaskamp: 0.05,3.41
7,4,Downing,1.125
7,4,"Feld: 1.0, 0.5, 200",2.125
7,4,Joss: 0.9,2.155
7,4,Tullock,1.435
7,4,Anonymous,3.025
7,4,Random: 0.5,2.93
7,5,Cu,3.01
7,5,Du,0.975
7,5,Tit For Tat,3.01
7,5,spiteful,3.01
7,5,soft_majo,3.01
7,5,hard_majo,2.99
7,5,per_cd,2.685
7,5,per_ccd,3.29
7,5,per_ddc,2.29
7,5,mistrust,2.99
7,5,WSLS,3.01
7,5,TFTT,3.01
7,5,hard_tft,3.01
7,5,slow_tft,3.01
7,5,GrdTFT,3.01
7,5,prober,3.005
7,5,mem2,3.01
7,5,grok:grok-3-mini,3.01
7,5,Tideman & Chieruzzi,2.975
7,5,Nydegger,3.01
7,5,Grofman,3.01
7,5,Shubik,3.01
7,5,Stein & Rapoport: 0.05,2.975
7,5,GRIM,3.01
7,5,Davis: 10,3.01
7,5,Graaskamp: 0.05,3.43
7,5,Downing,1.125
7,5,"Feld: 1.0, 0.5, 200",1.815
7,5,Joss: 0.9,2.425
7,5,Tullock,1.51
7,5,Anonymous,2.87
7,5,Random: 0.5,2.91
7,6,Cu,3.01
7,6,Du,0.975
7,6,Tit For Tat,3.01
7,6,spiteful,3.01
7,6,soft_majo,3.01
7,6,hard_majo,2.99
7,6,per_cd,2.685
7,6,per_ccd,3.29
7,6,per_ddc,2.29
7,6,mistrust,2.99
7,6,WSLS,3.01
7,6,TFTT,3.01
7,6,hard_tft,3.01
7,6,slow_tft,3.01
7,6,GrdTFT,3.01
7,6,prober,3.005
7,6,mem2,3.01
7,6,grok:grok-3-mini,3.01
7,6,Tideman & Chieruzzi,2.975
7,6,Nydegger,3.01
7,6,Grofman,3.01
7,6,Shubik,3.01
7,6,Stein & Rapoport: 0.05,2.975
7,6,GRIM,3.01
7,6,Davis: 10,3.01
7,6,Graaskamp: 0.05,3.505
7,6,Downing,1.125
7,6,"Feld: 1.0, 0.5, 200",1.915
7,6,Joss: 0.9,2.18
7,6,Tullock,1.565
7,6,Anonymous,2.91
7,6,Random: 0.5,2.915
